date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:05:02	2473/2473	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2008:05:01%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fcharacter%2Fdwarf%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedc22a.json	(from http://goblinslayer.jp/character/dwarf/)
01:05:03	12557/12557	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Aug%202019%2008:05:02%20GMT	http://goblinslayer.jp/?p=34	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index1e7e.html	(from http://goblinslayer.jp/character/dwarf/)
01:05:04	2668/2668	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2008:05:03%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fcharacter%2Fdwarf%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embeda92e	(from http://goblinslayer.jp/character/dwarf/)
01:05:10	36518/36518	---M--	200	added ('OK')	image/png	etag:%228ea6-5755118672541%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/char-txt-dwarf.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/char-txt-dwarf.png	(from http://goblinslayer.jp/character/dwarf/)
01:05:18	425456/425456	---M--	200	added ('OK')	image/png	etag:%2267df0-57559c9125062%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/sp/char-shinkan.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/sp/char-shinkan.png	(from http://goblinslayer.jp/character/priestess/)
01:05:19	2475/2475	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2008:05:18%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fcharacter%2Flizard%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed905f.json	(from http://goblinslayer.jp/character/lizard/)
01:05:20	12557/12557	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Aug%202019%2008:05:19%20GMT	http://goblinslayer.jp/?p=36	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index0d0b.html	(from http://goblinslayer.jp/character/lizard/)
01:05:21	2670/2670	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2008:05:20%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fcharacter%2Flizard%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed3644	(from http://goblinslayer.jp/character/lizard/)
01:05:27	34760/34760	---M--	200	added ('OK')	image/png	etag:%2287c8-5755118685dc1%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/char-txt-lizard.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/char-txt-lizard.png	(from http://goblinslayer.jp/character/lizard/)
01:05:31	508614/508614	---M--	200	added ('OK')	image/png	etag:%227c2c6-575511866bfb1%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/char-shinkan.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/char-shinkan.png	(from http://goblinslayer.jp/character/priestess/)
01:05:32	2463/2463	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2008:05:31%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fcharacter%2Fguildgirl%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedb9a5.json	(from http://goblinslayer.jp/character/guildgirl/)
01:05:32	429814/429814	---M--	200	added ('OK')	image/png	etag:%2268ef6-5755118625ab2%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/char-elf.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/char-elf.png	(from http://goblinslayer.jp/character/elf/)
01:05:33	12557/12557	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Aug%202019%2008:05:32%20GMT	http://goblinslayer.jp/?p=38	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexb93f.html	(from http://goblinslayer.jp/character/guildgirl/)
01:05:34	2652/2652	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2008:05:33%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fcharacter%2Fguildgirl%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed0639	(from http://goblinslayer.jp/character/guildgirl/)
01:05:40	38233/38233	---M--	200	added ('OK')	image/png	etag:%229559-5755118692cc9%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/char-txt-uketsuke.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/char-txt-uketsuke.png	(from http://goblinslayer.jp/character/guildgirl/)
01:05:41	2459/2459	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2008:05:40%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fcharacter%2Fcowgirl%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedbb41.json	(from http://goblinslayer.jp/character/cowgirl/)
01:05:42	12557/12557	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Aug%202019%2008:05:41%20GMT	http://goblinslayer.jp/?p=40	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index3ba0.html	(from http://goblinslayer.jp/character/cowgirl/)
01:05:43	2648/2648	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2008:05:42%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fcharacter%2Fcowgirl%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed5c51	(from http://goblinslayer.jp/character/cowgirl/)
01:05:49	33315/33315	---M--	200	added ('OK')	image/png	etag:%228223-5755118699259%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/char-txt-ushi.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/char-txt-ushi.png	(from http://goblinslayer.jp/character/cowgirl/)
01:06:05	341956/341956	---M--	200	added ('OK')	image/png	etag:%22537c4-575511861ddb2%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/char-dwarf.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/char-dwarf.png	(from http://goblinslayer.jp/character/dwarf/)
01:06:06	2473/2473	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2008:06:05%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fcharacter%2Fsword%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed35b0.json	(from http://goblinslayer.jp/character/sword/)
01:06:06	203173/203173	---M--	200	added ('OK')	image/png	etag:%22319a5-57551186a1ef9%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/char-uketsuke.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/char-uketsuke.png	(from http://goblinslayer.jp/character/guildgirl/)
01:06:07	12557/12557	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Aug%202019%2008:06:06%20GMT	http://goblinslayer.jp/?p=261	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexd89d.html	(from http://goblinslayer.jp/character/sword/)
01:06:07	2668/2668	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2008:06:07%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fcharacter%2Fsword%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed713a	(from http://goblinslayer.jp/character/sword/)
01:06:15	49035/49035	---M--	200	added ('OK')	image/png	etag:%22bf8b-57a31e479ad1d%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/char-txt-sword.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/char-txt-sword.png	(from http://goblinslayer.jp/character/sword/)
01:06:21	206271/206271	---M--	200	added ('OK')	image/png	etag:%22325bf-57551186a9bf9%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/char-ushi.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/char-ushi.png	(from http://goblinslayer.jp/character/cowgirl/)
01:06:23	2437/2437	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2008:06:22%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fgoods02%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed1a11.json	(from http://goblinslayer.jp/goods02/)
01:06:24	12557/12557	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Aug%202019%2008:06:23%20GMT	http://goblinslayer.jp/?p=137	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index60d6.html	(from http://goblinslayer.jp/goods02/)
01:06:25	2628/2628	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2008:06:24%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fgoods02%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed4e54	(from http://goblinslayer.jp/goods02/)
01:06:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202019%2008:06:25%20GMT	http://goblinslayer.jp/goods01	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/goods01	(from http://goblinslayer.jp/goods02/)
01:06:28	17004/17004	---M--	200	added ('OK')	image/png	etag:%22426c-577a0359d3e95%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-nav01_off.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-nav01_off.png	(from http://goblinslayer.jp/goods02/)
01:06:30	404325/404325	---M--	200	added ('OK')	image/png	etag:%2262b65-5755118663ae1%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/char-lizard.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/char-lizard.png	(from http://goblinslayer.jp/character/lizard/)
01:06:32	21211/21211	---M--	200	added ('OK')	image/png	etag:%2252db-577a0359e5bbc%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-nav02_on.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-nav02_on.png	(from http://goblinslayer.jp/goods02/)
01:06:32	7761/7761	---M--	200	added ('OK')	image/png	etag:%221e51-577a0e0fb1404%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-txt03.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-txt03.png	(from http://goblinslayer.jp/goods02/)
01:07:14	412109/412109	---M--	200	added ('OK')	image/png	etag:%22649cd-57a31e51a176b%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/char-sword.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/char-sword.png	(from http://goblinslayer.jp/character/sword/)
01:07:15	2437/2437	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2008:07:14%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fgoods03%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedcd0c.json	(from http://goblinslayer.jp/goods03/)
01:07:16	12557/12557	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Aug%202019%2008:07:15%20GMT	http://goblinslayer.jp/?p=139	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexb4d2.html	(from http://goblinslayer.jp/goods03/)
01:07:17	2628/2628	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2008:07:16%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fgoods03%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedd2fd	(from http://goblinslayer.jp/goods03/)
01:07:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202019%2008:07:17%20GMT	http://goblinslayer.jp/goods01	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/goods01	(from http://goblinslayer.jp/goods03/)
01:07:17	283901/283901	---M--	200	added ('OK')	image/jpeg	etag:%22454fd-57ff66d22cf90%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goblinvol02.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goblinvol02.jpg	(from http://goblinslayer.jp/goods02/)
01:07:19	7776/7776	---M--	200	added ('OK')	image/png	etag:%221e60-577a0eaba0d5f%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-txt04.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-txt04.png	(from http://goblinslayer.jp/goods03/)
01:07:20	407235/407235	---M--	200	added ('OK')	image/png	etag:%22636c3-57a343fa89931%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/sp/char-sword.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/sp/char-sword.png	(from http://goblinslayer.jp/character/sword/)
01:07:21	20987/20987	---M--	200	added ('OK')	image/png	etag:%2251fb-577a035a2b504%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-nav03_on.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-nav03_on.png	(from http://goblinslayer.jp/goods03/)
01:07:22	2437/2437	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2008:07:21%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fgoods04%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed8271.json	(from http://goblinslayer.jp/goods04/)
01:07:23	12557/12557	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Aug%202019%2008:07:22%20GMT	http://goblinslayer.jp/?p=141	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index269b.html	(from http://goblinslayer.jp/goods04/)
01:07:24	2628/2628	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2008:07:23%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fgoods04%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed1fa2	(from http://goblinslayer.jp/goods04/)
01:07:24	326074/326074	---M--	200	added ('OK')	image/png	etag:%224f9ba-581eaf3bbad53%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goblinvol02_ex.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goblinvol02_ex.png	(from http://goblinslayer.jp/goods02/)
01:07:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202019%2008:07:24%20GMT	http://goblinslayer.jp/goods01	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/goods01	(from http://goblinslayer.jp/goods04/)
01:07:28	22373/22373	---M--	200	added ('OK')	image/png	etag:%225765-577a035a3458c%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-nav04_on.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-nav04_on.png	(from http://goblinslayer.jp/goods04/)
01:07:29	2721/2721	---M--	200	added ('OK')	image/png	etag:%22aa1-577a132e980b1%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_animate.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_animate.png	(from http://goblinslayer.jp/goods04/)
01:07:29	25608/25608	---M--	200	added ('OK')	image/png	etag:%226408-577ed11230f3e%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods-buy-btn.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods-buy-btn.png	(from http://goblinslayer.jp/goods04/)
01:07:44	93242/93242	---M--	200	added ('OK')	image/png	etag:%2216c3a-58001ad10be34%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-animate02.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-animate02.png	(from http://goblinslayer.jp/goods04/)
01:07:51	40946/40946	---M--	200	added ('OK')	image/png	etag:%229ff2-57abf9b807621%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-tag01.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-tag01.png	(from http://goblinslayer.jp/goods04/)
01:07:53	151401/151401	---M--	200	added ('OK')	image/png	etag:%2224f69-5846bbf9c6bf3%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-animate01.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-animate01.png	(from http://goblinslayer.jp/goods04/)
01:07:54	2629/2629	---M--	200	added ('OK')	image/png	etag:%22a45-577a132e7a039%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_gamers.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_gamers.png	(from http://goblinslayer.jp/goods04/)
01:08:02	63482/63482	---M--	200	added ('OK')	image/png	etag:%22f7fa-57abf9b887ccf%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-tag02.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-tag02.png	(from http://goblinslayer.jp/goods04/)
01:08:10	310772/310772	---M--	200	added ('OK')	image/png	etag:%224bdf4-5846bb002abee%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goblinvol03_ex.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goblinvol03_ex.png	(from http://goblinslayer.jp/goods03/)
01:08:10	2798/2798	---M--	200	added ('OK')	image/png	etag:%22aee-577a132eed3f8%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_sofmap.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_sofmap.png	(from http://goblinslayer.jp/goods04/)
01:08:17	368170/368170	---M--	200	added ('OK')	image/jpeg	etag:%2259e2a-581e42d62f1c8%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goblinvol03.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goblinvol03.jpg	(from http://goblinslayer.jp/goods03/)
01:08:18	3296/3296	---M--	200	added ('OK')	image/png	etag:%22ce0-577a132eee398%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_tora.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_tora.png	(from http://goblinslayer.jp/goods04/)
01:08:23	135432/135432	---M--	200	added ('OK')	image/png	etag:%2221108-581e4428e2f36%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-gamers03.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-gamers03.png	(from http://goblinslayer.jp/goods04/)
01:08:24	4499/4499	---M--	200	added ('OK')	image/png	etag:%221193-57abde4eb934b%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_toragen.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_toragen.png	(from http://goblinslayer.jp/goods04/)
01:08:50	348145/348145	---M--	200	added ('OK')	image/png	etag:%2254ff1-57abdabf6d20a%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-gamers01.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-gamers01.png	(from http://goblinslayer.jp/goods04/)
01:09:02	270071/270071	---M--	200	added ('OK')	image/png	etag:%2241ef7-57abdabf6e592%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-tora01.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-tora01.png	(from http://goblinslayer.jp/goods04/)
01:09:07	356659/356659	---M--	200	added ('OK')	image/png	etag:%2257133-57abdabf6e592%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-sofmap01.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-sofmap01.png	(from http://goblinslayer.jp/goods04/)
01:09:39	463165/463165	---M--	200	added ('OK')	image/png	etag:%227113d-57bd7c288ce40%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/toralim01.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/toralim01.png	(from http://goblinslayer.jp/goods04/)
01:09:40	4580/4580	---M--	200	added ('OK')	image/png	etag:%2211e4-577a25ea651f5%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_amazon.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_amazon.png	(from http://goblinslayer.jp/goods04/)
01:10:01	125017/125017	---M--	200	added ('OK')	image/png	etag:%221e859-57abd7f458239%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-amazon01.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-amazon01.png	(from http://goblinslayer.jp/goods04/)
01:10:07	479041/479041	---M--	200	added ('OK')	image/png	etag:%2274f41-57bd7c28e4c80%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/toralim02.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/toralim02.png	(from http://goblinslayer.jp/goods04/)
01:10:09	421725/421725	---M--	200	added ('OK')	image/png	etag:%2266f5d-57bd7c28ec1b0%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/toralim03.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/toralim03.png	(from http://goblinslayer.jp/goods04/)
01:10:10	2480/2480	---M--	200	added ('OK')	image/png	etag:%229b0-577a132e77159%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_amiami.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_amiami.png	(from http://goblinslayer.jp/goods04/)
01:10:19	114030/114030	---M--	200	added ('OK')	image/png	etag:%221bd6e-57c6b44cfbb3e%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-amazon02_.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-amazon02_.png	(from http://goblinslayer.jp/goods04/)
01:10:20	4081/4081	---M--	200	added ('OK')	image/png	etag:%22ff1-577a132e99439%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_getchu.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_getchu.png	(from http://goblinslayer.jp/goods04/)
01:10:28	131105/131105	---M--	200	added ('OK')	image/png	etag:%2220021-57ff67e29cba7%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-amazon03.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goods-amazon03.png	(from http://goblinslayer.jp/goods04/)
01:10:30	7081/7081	---M--	200	added ('OK')	image/png	etag:%221ba9-577a132eea130%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_joshin.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goodsttl_joshin.png	(from http://goblinslayer.jp/goods04/)
01:10:41	583187/583187	---M--	200	added ('OK')	image/png	etag:%228e613-57bd7c28d5e38%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/toralim04.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/toralim04.png	(from http://goblinslayer.jp/goods04/)
